Age,VIP,HomePlanet,deck,num,side,Age_Pred,CabinMult,Transported,num_Pred
4,FALSE,Mars,D,80,S,0.699560233182656,TRUE,TRUE,0.54309331980226
21,FALSE,Mars,D,80,S,0.476137387385959,TRUE,TRUE,0.54309331980226
20,FALSE,Earth,E,139,P,0.481370609361581,FALSE,FALSE,0.558243073372969
24,FALSE,Earth,G,379,P,0.467003809289332,FALSE,TRUE,0.42345357658504
3,FALSE,Earth,G,380,P,0.715803478802276,FALSE,FALSE,0.422873626267664
29,FALSE,Earth,F,481,P,0.467926972205844,FALSE,TRUE,0.398961292225683
28,FALSE,Europa,C,85,S,0.466619574212593,FALSE,TRUE,0.545071964858301
44,FALSE,Earth,G,381,P,0.494129432693173,FALSE,TRUE,0.422299573463786
50,FALSE,Europa,D,71,P,0.496120082162793,FALSE,TRUE,0.539297057401792
35,FALSE,Mars,F,482,P,0.480282046309717,FALSE,FALSE,0.39907619116778
19,FALSE,Earth,F,483,P,0.487811984241333,FALSE,FALSE,0.399197531924741
22,FALSE,Mars,E,141,P,0.472051981947619,FALSE,FALSE,0.55838074091199
30,FALSE,Earth,F,484,P,0.469589850791481,FALSE,FALSE,0.399325286298368
36,FALSE,Europa,D,81,S,0.482431571766483,FALSE,FALSE,0.543496946299357
20,FALSE,Mars,E,166,S,0.481370609361581,FALSE,TRUE,0.557632185337994
22,FALSE,Earth,G,383,P,0.472051981947619,FALSE,TRUE,0.421169346131789
22,FALSE,Earth,F,459,S,0.472051981947619,FALSE,FALSE,0.398114224306423
32,FALSE,Europa,C,83,P,0.4736183003833,FALSE,TRUE,0.544292486407508
35,FALSE,Earth,F,487,P,0.480282046309717,FALSE,FALSE,0.399746742346848
41,FALSE,Earth,F,488,P,0.491075502727879,FALSE,FALSE,0.399899860192296
57,FALSE,Earth,G,383,S,0.493606170409555,TRUE,FALSE,0.421169346131789
3,FALSE,Earth,G,383,S,0.715803478802276,TRUE,FALSE,0.421169346131789
11,FALSE,Earth,G,383,S,0.58238784034536,TRUE,TRUE,0.421169346131789
4,FALSE,Earth,G,383,S,0.699560233182656,TRUE,TRUE,0.421169346131789
17,FALSE,Earth,G,383,S,0.504457340885458,TRUE,FALSE,0.421169346131789
30,FALSE,Earth,G,383,S,0.469589850791481,TRUE,FALSE,0.421169346131789
11,FALSE,Europa,F,276,S,0.58238784034536,FALSE,TRUE,0.501984964128757
23,FALSE,Mars,F,461,S,0.469037448412813,FALSE,FALSE,0.398055239943124
58,FALSE,Earth,E,142,P,0.492739729609023,FALSE,TRUE,0.558438932960108
22,FALSE,Earth,G,384,S,0.472051981947619,FALSE,FALSE,0.420613262167535
24,FALSE,Earth,G,385,P,0.467003809289332,FALSE,FALSE,0.420063256844178
20,FALSE,Earth,E,143,P,0.481370609361581,FALSE,FALSE,0.558489986539023
37,FALSE,Earth,G,386,P,0.484473377430017,FALSE,TRUE,0.419519373139247
49,FALSE,Earth,G,387,P,0.496085370532005,FALSE,FALSE,0.418981653108907
46,FALSE,Earth,E,168,S,0.495319565406469,FALSE,FALSE,0.557369083730458
30,FALSE,Earth,G,386,S,0.469589850791481,FALSE,FALSE,0.419519373139247
36,FALSE,Earth,G,387,S,0.482431571766483,FALSE,FALSE,0.418981653108907
21,FALSE,Earth,F,490,P,0.476137387385959,FALSE,FALSE,0.400224862796252
25,TRUE,Mars,E,169,S,0.465851641514145,FALSE,FALSE,0.557226040366977
42,FALSE,Earth,G,388,P,0.492274805867181,FALSE,TRUE,0.418450137888457
13,FALSE,Earth,G,389,P,0.55235575350062,FALSE,FALSE,0.417924867692873
25,FALSE,Earth,G,388,S,0.465851641514145,FALSE,FALSE,0.418450137888457
29,FALSE,Europa,C,86,S,0.467926972205844,TRUE,FALSE,0.545455514902093
17,FALSE,Europa,C,86,S,0.504457340885458,TRUE,TRUE,0.545455514902093
36,FALSE,Europa,C,86,S,0.482431571766483,TRUE,TRUE,0.545455514902093
44,FALSE,Earth,C,86,S,0.494129432693173,TRUE,TRUE,0.545455514902093
18,FALSE,Mars,F,465,S,0.495501823932408,FALSE,TRUE,0.398020150467859
22,FALSE,Earth,F,492,P,0.472051981947619,FALSE,FALSE,0.400574680260144
22,FALSE,Earth,G,390,P,0.472051981947619,FALSE,TRUE,0.41740588181792
43,FALSE,Earth,G,391,P,0.493290531199942,FALSE,TRUE,0.416893218641079
29,FALSE,Earth,F,493,P,0.467926972205844,FALSE,TRUE,0.400758815130138
24,FALSE,Earth,G,392,P,0.467003809289332,FALSE,TRUE,0.416386915622949
18,FALSE,Earth,G,390,S,0.495501823932408,FALSE,TRUE,0.41740588181792
42,FALSE,Europa,T,1,P,0.492274805867181,FALSE,FALSE,0.504283314243212
43,FALSE,Earth,G,391,S,0.493290531199942,FALSE,FALSE,0.416893218641079
32,FALSE,Earth,G,393,P,0.4736183003833,FALSE,FALSE,0.415887009308647
15,FALSE,Earth,G,394,P,0.526104477689834,FALSE,TRUE,0.415393535329512
22,FALSE,Mars,E,145,P,0.472051981947619,FALSE,TRUE,0.558570551601478
20,FALSE,Earth,G,395,P,0.481370609361581,FALSE,FALSE,0.414906528404898
34,FALSE,Earth,G,393,S,0.478063387574337,FALSE,TRUE,0.415887009308647
70,FALSE,Mars,F,466,S,0.464431290620208,TRUE,TRUE,0.398028539569456
18,FALSE,Mars,F,466,S,0.495501823932408,TRUE,TRUE,0.398028539569456
26,FALSE,Europa,B,94,S,0.465475555687279,FALSE,TRUE,0.548366699203931
17,FALSE,Earth,F,497,P,0.504457340885458,FALSE,FALSE,0.401556099736372
13,FALSE,Earth,F,498,P,0.55235575350062,FALSE,FALSE,0.401770439892429
19,FALSE,Earth,F,499,P,0.487811984241333,FALSE,FALSE,0.401990719415472
32,FALSE,Europa,C,84,P,0.4736183003833,FALSE,TRUE,0.54468426659699
33,FALSE,Earth,F,467,S,0.475823164699399,FALSE,FALSE,0.398043754972376
21,FALSE,Earth,F,501,P,0.476137387385959,FALSE,FALSE,0.402448957154987
23,FALSE,Mars,F,503,P,0.469037448412813,FALSE,TRUE,0.40293053059106
24,FALSE,Earth,F,504,P,0.467003809289332,FALSE,TRUE,0.403179978436629
17,FALSE,Earth,F,468,S,0.504457340885458,FALSE,FALSE,0.398065776556913
34,FALSE,Mars,F,505,P,0.478063387574337,FALSE,TRUE,0.40343515182109
31,FALSE,Mars,D,72,P,0.471515240450065,FALSE,FALSE,0.539732602121402
43,FALSE,Earth,F,506,P,0.493290531199942,FALSE,FALSE,0.40369601392404
43,FALSE,Earth,E,170,S,0.493290531199942,FALSE,FALSE,0.557075325589204
33,FALSE,Earth,F,507,P,0.475823164699399,FALSE,TRUE,0.403962527604006
28,FALSE,Mars,F,508,P,0.466619574212593,TRUE,TRUE,0.404234655404897
27,FALSE,Mars,E,146,P,0.465767467184384,FALSE,FALSE,0.558600001963472
7,FALSE,Mars,F,508,P,0.648988115692533,TRUE,TRUE,0.404234655404897
16,FALSE,Earth,G,395,S,0.514670133184028,FALSE,FALSE,0.414906528404898
42,FALSE,Earth,F,470,S,0.492274805867181,FALSE,FALSE,0.398130155055357
27,FALSE,Mars,E,147,P,0.465767467184384,FALSE,TRUE,0.558622191626204
19,FALSE,Earth,F,510,P,0.487811984241333,FALSE,FALSE,0.404795602009571
42,FALSE,Mars,F,471,S,0.492274805867181,FALSE,FALSE,0.398172469010345
13,FALSE,Earth,G,399,P,0.55235575350062,FALSE,FALSE,0.413023833835463
16,FALSE,Earth,G,400,P,0.514670133184028,FALSE,TRUE,0.412569651203197
21,FALSE,Earth,F,511,P,0.476137387385959,FALSE,TRUE,0.405084344385009
28,FALSE,Earth,G,402,P,0.466619574212593,FALSE,TRUE,0.411681283365771
69,FALSE,Europa,G,396,S,0.468086824393897,FALSE,FALSE,0.414426022344117
15,FALSE,Earth,G,397,S,0.526104477689834,FALSE,FALSE,0.413952050048771
48,FALSE,Earth,E,171,S,0.495947987155313,FALSE,FALSE,0.556916933388847
42,FALSE,Earth,F,472,S,0.492274805867181,FALSE,FALSE,0.398221503240779
42,FALSE,Mars,D,83,S,0.492274805867181,FALSE,FALSE,0.544292486407508
23,FALSE,Earth,G,398,S,0.469037448412813,TRUE,FALSE,0.413484643514869
26,FALSE,Earth,G,398,S,0.465475555687279,TRUE,FALSE,0.413484643514869
45,FALSE,Earth,G,403,P,0.494801619322492,FALSE,FALSE,0.411247154069853
30,FALSE,Earth,E,173,S,0.469589850791481,FALSE,FALSE,0.556577097802421
36,FALSE,Mars,F,475,S,0.482431571766483,FALSE,TRUE,0.39840869694866
27,FALSE,Europa,C,85,P,0.465767467184384,FALSE,FALSE,0.545071964858301
35,FALSE,Earth,F,512,P,0.480282046309717,FALSE,FALSE,0.405378548037595
21,FALSE,Europa,C,86,P,0.476137387385959,TRUE,TRUE,0.545455514902093
50,FALSE,Europa,C,86,P,0.496120082162793,TRUE,TRUE,0.545455514902093
52,FALSE,Earth,G,404,P,0.495908850168224,FALSE,FALSE,0.410819763645816
21,FALSE,Earth,F,1808,S,0.476137387385959,FALSE,FALSE,0.448485817221549
41,FALSE,Earth,F,476,S,0.491075502727879,FALSE,FALSE,0.398484379070404
35,FALSE,Earth,F,477,S,0.480282046309717,FALSE,FALSE,0.398566662308394
26,FALSE,Earth,F,513,P,0.465475555687279,TRUE,FALSE,0.405678174033787
17,FALSE,Earth,F,513,P,0.504457340885458,TRUE,FALSE,0.405678174033787
69,FALSE,Mars,D,85,S,0.468086824393897,FALSE,FALSE,0.545071964858301
27,FALSE,Europa,B,72,P,0.465767467184384,FALSE,TRUE,0.539732602121402
25,FALSE,Earth,G,401,S,0.465851641514145,FALSE,FALSE,0.412122124913181
27,FALSE,Mars,F,480,S,0.465767467184384,FALSE,TRUE,0.398852862835489
25,FALSE,Earth,F,481,S,0.465851641514145,FALSE,FALSE,0.398961292225683
36,FALSE,Earth,D,198,P,0.482431571766483,FALSE,FALSE,0.549744775262201
14,FALSE,Earth,E,176,S,0.538696686546262,FALSE,FALSE,0.55600967251568
27,FALSE,Europa,C,89,S,0.465767467184384,FALSE,TRUE,0.546580615959546
22,FALSE,Earth,G,403,S,0.472051981947619,FALSE,FALSE,0.411247154069853
24,FALSE,Earth,G,404,S,0.467003809289332,FALSE,FALSE,0.410819763645816
18,FALSE,Mars,F,516,P,0.495501823932408,TRUE,FALSE,0.406609192646631
4,FALSE,Mars,F,516,P,0.699560233182656,TRUE,TRUE,0.406609192646631
19,FALSE,Earth,E,149,P,0.487811984241333,TRUE,FALSE,0.558644676528264
19,FALSE,Earth,E,149,P,0.487811984241333,TRUE,FALSE,0.558644676528264
38,FALSE,Earth,A,19,P,0.486377351766082,TRUE,FALSE,0.513706568956608
39,FALSE,Europa,A,19,P,0.488121265284679,TRUE,TRUE,0.513706568956608
23,FALSE,Europa,A,19,P,0.469037448412813,TRUE,FALSE,0.513706568956608
57,FALSE,Europa,D,86,S,0.493606170409555,TRUE,TRUE,0.545455514902093
18,FALSE,Europa,D,86,S,0.495501823932408,TRUE,TRUE,0.545455514902093
43,FALSE,Earth,F,483,S,0.493290531199942,FALSE,FALSE,0.399197531924741
28,FALSE,Mars,F,517,P,0.466619574212593,FALSE,TRUE,0.406930113258477
33,FALSE,Europa,C,91,S,0.475823164699399,TRUE,FALSE,0.547308736804537
37,FALSE,Europa,C,91,S,0.484473377430017,TRUE,TRUE,0.547308736804537
28,FALSE,Earth,C,79,P,0.466619574212593,FALSE,FALSE,0.542685878183352
28,TRUE,Europa,B,96,S,0.466619574212593,TRUE,FALSE,0.54904844606786
18,FALSE,Europa,B,96,S,0.495501823932408,TRUE,TRUE,0.54904844606786
29,FALSE,Earth,G,406,P,0.467926972205844,FALSE,FALSE,0.409985301473291
29,FALSE,Europa,C,87,P,0.467926972205844,TRUE,TRUE,0.54583485064029
28,FALSE,Europa,C,87,P,0.466619574212593,TRUE,TRUE,0.54583485064029
24,FALSE,Earth,F,485,S,0.467003809289332,FALSE,TRUE,0.399459425635443
59,FALSE,Europa,C,88,P,0.491691814388881,FALSE,FALSE,0.546209906203661
43,FALSE,Mars,E,151,P,0.493290531199942,FALSE,FALSE,0.558637790811279
20,TRUE,Mars,F,520,P,0.481370609361581,FALSE,TRUE,0.407924054886794
23,FALSE,Europa,B,73,P,0.469037448412813,FALSE,TRUE,0.540164869316951
27,FALSE,Europa,D,74,P,0.465767467184384,FALSE,TRUE,0.540593791748654
38,FALSE,Europa,B,74,P,0.486377351766082,FALSE,TRUE,0.540593791748654
38,FALSE,Earth,G,405,S,0.486377351766082,FALSE,TRUE,0.410399137829017
48,FALSE,Mars,F,487,S,0.495947987155313,FALSE,TRUE,0.399746742346848
25,FALSE,Mars,F,488,S,0.465851641514145,FALSE,FALSE,0.399899860192296
25,FALSE,Earth,G,407,P,0.465851641514145,FALSE,TRUE,0.409578278554389
24,FALSE,Mars,F,489,S,0.467003809289332,TRUE,FALSE,0.400059243955416
69,FALSE,Mars,F,489,S,0.468086824393897,TRUE,TRUE,0.400059243955416
20,FALSE,Europa,B,75,P,0.481370609361581,TRUE,FALSE,0.541019302148063
18,FALSE,Europa,B,75,P,0.495501823932408,TRUE,TRUE,0.541019302148063
28,FALSE,Earth,G,409,P,0.466619574212593,FALSE,FALSE,0.408784764562501
23,FALSE,Earth,E,152,P,0.469037448412813,FALSE,TRUE,0.558623270664626
24,FALSE,Mars,E,177,S,0.467003809289332,FALSE,FALSE,0.555805147096646
44,FALSE,Europa,B,77,P,0.494129432693173,FALSE,FALSE,0.541859817754812
29,FALSE,Mars,E,153,P,0.467926972205844,FALSE,FALSE,0.55860133375995
6,FALSE,Europa,B,97,S,0.666035948973391,TRUE,TRUE,0.549382060585277
42,FALSE,Europa,B,97,S,0.492274805867181,TRUE,FALSE,0.549382060585277
78,FALSE,Earth,G,410,P,0.431328881903737,FALSE,FALSE,0.4083983170849
36,FALSE,Earth,F,491,S,0.482431571766483,FALSE,FALSE,0.400396685455422
37,FALSE,Europa,F,16,P,0.484473377430017,FALSE,FALSE,0.512139822926846
41,FALSE,Europa,A,20,P,0.491075502727879,FALSE,TRUE,0.514228165100746
18,FALSE,Earth,G,407,S,0.495501823932408,FALSE,FALSE,0.409578278554389
62,FALSE,Mars,F,522,P,0.487251249515814,TRUE,FALSE,0.408612257969518
0,FALSE,Mars,F,522,P,0.761507932271289,TRUE,TRUE,0.408612257969518
55,FALSE,Mars,F,522,P,0.494880498303834,TRUE,FALSE,0.408612257969518
16,FALSE,Earth,G,411,P,0.514670133184028,FALSE,TRUE,0.408018770242942
32,FALSE,Earth,F,523,P,0.4736183003833,FALSE,FALSE,0.408963908575859
19,FALSE,Earth,F,492,S,0.487811984241333,FALSE,TRUE,0.400574680260144
7,FALSE,Earth,G,408,S,0.648988115692533,TRUE,TRUE,0.409178092173795
4,FALSE,Earth,G,408,S,0.699560233182656,TRUE,TRUE,0.409178092173795
30,FALSE,Europa,D,87,S,0.469589850791481,FALSE,TRUE,0.54583485064029
24,FALSE,Europa,B,78,P,0.467003809289332,TRUE,TRUE,0.54227468846379
34,FALSE,Europa,B,78,P,0.478063387574337,TRUE,TRUE,0.54227468846379
30,FALSE,Europa,C,92,S,0.469589850791481,FALSE,TRUE,0.547666017965664
3,FALSE,Mars,F,525,P,0.715803478802276,TRUE,TRUE,0.409682099892341
32,FALSE,Mars,F,525,P,0.4736183003833,TRUE,TRUE,0.409682099892341
55,FALSE,Mars,F,525,P,0.494880498303834,TRUE,TRUE,0.409682099892341
0,FALSE,Mars,F,525,P,0.761507932271289,TRUE,TRUE,0.409682099892341
51,FALSE,Europa,G,1046,S,0.496059936989348,FALSE,FALSE,0.610545853454441
0,FALSE,Earth,G,412,P,0.761507932271289,TRUE,TRUE,0.407646143680062
21,FALSE,Earth,G,412,P,0.476137387385959,TRUE,FALSE,0.407646143680062
2,FALSE,Earth,G,412,P,0.731580856235221,TRUE,FALSE,0.407646143680062
19,FALSE,Earth,E,178,S,0.487811984241333,FALSE,FALSE,0.555592931011572
24,FALSE,Mars,F,526,P,0.467003809289332,TRUE,TRUE,0.410048556787918
20,FALSE,Mars,F,526,P,0.481370609361581,TRUE,FALSE,0.410048556787918
42,FALSE,Europa,E,179,S,0.492274805867181,FALSE,TRUE,0.555373026522974
17,FALSE,Mars,F,527,P,0.504457340885458,FALSE,TRUE,0.410419864978995
32,FALSE,Mars,E,155,P,0.4736183003833,FALSE,FALSE,0.558535119624402
28,FALSE,Earth,G,414,P,0.466619574212593,FALSE,TRUE,0.406921725699142
21,FALSE,Europa,C,93,S,0.476137387385959,TRUE,TRUE,0.548018693496976
56,TRUE,Europa,C,93,S,0.494312928790303,TRUE,TRUE,0.548018693496976
28,FALSE,Europa,C,90,P,0.466619574212593,FALSE,TRUE,0.546946914529117
42,FALSE,Earth,F,496,S,0.492274805867181,FALSE,FALSE,0.401347733344749
18,FALSE,Earth,F,498,S,0.495501823932408,FALSE,FALSE,0.401770439892429
24,FALSE,Earth,G,412,S,0.467003809289332,FALSE,FALSE,0.407646143680062
20,FALSE,Earth,E,156,P,0.481370609361581,FALSE,FALSE,0.558490799738999
22,FALSE,Earth,F,531,P,0.472051981947619,FALSE,FALSE,0.411952760580534
22,FALSE,Earth,G,415,P,0.472051981947619,FALSE,FALSE,0.406569969314661
21,FALSE,Earth,G,417,P,0.476137387385959,FALSE,FALSE,0.405887443027942
28,FALSE,Earth,G,419,P,0.466619574212593,FALSE,TRUE,0.405232997342648
26,FALSE,Europa,C,91,P,0.465475555687279,TRUE,TRUE,0.547308736804537
50,FALSE,Europa,C,91,P,0.496120082162793,TRUE,TRUE,0.547308736804537
26,FALSE,Europa,C,91,P,0.465475555687279,TRUE,FALSE,0.547308736804537
30,TRUE,Europa,C,91,P,0.469589850791481,TRUE,FALSE,0.547308736804537
29,FALSE,Europa,C,91,P,0.467926972205844,TRUE,TRUE,0.547308736804537
8,FALSE,Earth,G,420,P,0.631936960544721,TRUE,FALSE,0.404916338608999
45,FALSE,Earth,G,420,P,0.494801619322492,TRUE,FALSE,0.404916338608999
35,FALSE,Earth,G,420,P,0.480282046309717,TRUE,TRUE,0.404916338608999
18,FALSE,Earth,F,499,S,0.495501823932408,FALSE,FALSE,0.401990719415472
23,FALSE,Earth,G,413,S,0.469037448412813,FALSE,FALSE,0.407280456185642
29,TRUE,Mars,D,75,P,0.467926972205844,TRUE,FALSE,0.541019302148063
18,FALSE,Mars,D,75,P,0.495501823932408,TRUE,FALSE,0.541019302148063
28,FALSE,Earth,G,421,P,0.466619574212593,FALSE,FALSE,0.404606739045504
34,FALSE,Europa,B,98,S,0.478063387574337,FALSE,TRUE,0.549710752030203
0,FALSE,Mars,F,533,P,0.761507932271289,TRUE,TRUE,0.412747206364815
4,FALSE,Mars,F,533,P,0.699560233182656,TRUE,TRUE,0.412747206364815
28,FALSE,Mars,D,76,P,0.466619574212593,FALSE,FALSE,0.541441333238445
8,FALSE,Mars,F,533,P,0.631936960544721,TRUE,TRUE,0.412747206364815
20,FALSE,Mars,D,77,P,0.481370609361581,FALSE,FALSE,0.541859817754812
20,FALSE,Mars,F,534,P,0.481370609361581,FALSE,TRUE,0.413151277751693
25,FALSE,Mars,F,500,S,0.465851641514145,TRUE,TRUE,0.402216903543272
31,FALSE,Earth,F,500,S,0.471515240450065,TRUE,FALSE,0.402216903543272
37,FALSE,Mars,F,535,P,0.484473377430017,FALSE,FALSE,0.413559856902908
21,FALSE,Earth,E,244,P,0.476137387385959,FALSE,FALSE,0.525561684457963
24,FALSE,Mars,F,536,P,0.467003809289332,FALSE,TRUE,0.413972900234546
34,FALSE,Mars,E,158,P,0.478063387574337,TRUE,FALSE,0.558379634866346
0,FALSE,Mars,E,158,P,0.761507932271289,TRUE,TRUE,0.558379634866346
25,FALSE,Mars,E,158,P,0.465851641514145,TRUE,FALSE,0.558379634866346
43,FALSE,Mars,D,88,S,0.493290531199942,FALSE,TRUE,0.546209906203661
18,FALSE,Earth,F,537,P,0.495501823932408,TRUE,FALSE,0.414390364043356
45,FALSE,Earth,F,537,P,0.494801619322492,TRUE,FALSE,0.414390364043356
63,FALSE,Europa,B,99,S,0.485282399363508,TRUE,TRUE,0.550034458051744
17,FALSE,Europa,B,99,S,0.504457340885458,TRUE,TRUE,0.550034458051744
35,FALSE,Europa,B,99,S,0.480282046309717,TRUE,TRUE,0.550034458051744
12,FALSE,Europa,B,99,S,0.566965441410461,TRUE,TRUE,0.550034458051744
18,FALSE,Earth,G,416,S,0.495501823932408,FALSE,TRUE,0.406225203285316
17,FALSE,Earth,F,541,P,0.504457340885458,FALSE,FALSE,0.416103546204284
32,FALSE,Earth,G,424,P,0.4736183003833,FALSE,FALSE,0.403720404409573
23,FALSE,Earth,E,159,P,0.469037448412813,FALSE,TRUE,0.558312752981867
17,FALSE,Earth,F,504,S,0.504457340885458,FALSE,FALSE,0.403179978436629
34,FALSE,Earth,F,505,S,0.478063387574337,FALSE,FALSE,0.40343515182109
15,FALSE,Earth,F,542,P,0.526104477689834,FALSE,FALSE,0.41654245316865
14,FALSE,Earth,G,426,P,0.538696686546262,FALSE,TRUE,0.403164996359195
22,FALSE,Earth,E,160,P,0.472051981947619,FALSE,FALSE,0.558238315150666
19,FALSE,Earth,F,543,P,0.487811984241333,FALSE,FALSE,0.416985516281334
40,FALSE,Earth,F,544,P,0.489690126489503,FALSE,FALSE,0.417432691202446
25,FALSE,Europa,A,21,P,0.465851641514145,TRUE,TRUE,0.514749381673486
51,FALSE,Europa,A,21,P,0.496059936989348,TRUE,FALSE,0.514749381673486
22,FALSE,Earth,G,427,P,0.472051981947619,FALSE,FALSE,0.402897961175982
50,FALSE,Mars,F,545,P,0.496120082162793,FALSE,TRUE,0.417883933529673
26,FALSE,Earth,G,428,P,0.465475555687279,FALSE,FALSE,0.402638047534188
39,FALSE,Mars,F,508,S,0.488121265284679,FALSE,TRUE,0.404234655404897
18,FALSE,Mars,D,78,P,0.495501823932408,FALSE,TRUE,0.54227468846379
22,FALSE,Earth,G,419,S,0.472051981947619,FALSE,FALSE,0.405232997342648
26,FALSE,Earth,E,181,S,0.465475555687279,FALSE,FALSE,0.554910166625006
19,FALSE,Earth,F,510,S,0.487811984241333,FALSE,FALSE,0.404795602009571
16,FALSE,Earth,G,420,S,0.514670133184028,FALSE,FALSE,0.404916338608999
24,FALSE,Earth,G,430,P,0.467003809289332,FALSE,FALSE,0.402139607158166
34,FALSE,Earth,F,511,S,0.478063387574337,FALSE,FALSE,0.405084344385009
55,FALSE,Europa,C,95,S,0.494880498303834,TRUE,TRUE,0.548709971228975
42,FALSE,Europa,C,95,S,0.492274805867181,TRUE,FALSE,0.548709971228975
14,FALSE,Europa,C,95,S,0.538696686546262,TRUE,TRUE,0.548709971228975
28,FALSE,Europa,C,95,S,0.466619574212593,TRUE,TRUE,0.548709971228975
26,FALSE,Europa,C,95,S,0.465475555687279,TRUE,TRUE,0.548709971228975
33,FALSE,Europa,B,80,P,0.475823164699399,FALSE,FALSE,0.54309331980226
24,FALSE,Earth,F,547,P,0.467003809289332,FALSE,FALSE,0.418798442524304
23,FALSE,Earth,G,421,S,0.469037448412813,FALSE,FALSE,0.404606739045504
16,FALSE,Mars,D,79,P,0.514670133184028,FALSE,FALSE,0.542685878183352
36,FALSE,Earth,G,431,P,0.482431571766483,FALSE,FALSE,0.401901089644044
44,FALSE,Europa,B,100,S,0.494129432693173,FALSE,TRUE,0.550353116713552
22,FALSE,Earth,F,513,S,0.472051981947619,FALSE,TRUE,0.405678174033787
30,FALSE,Earth,G,422,S,0.469589850791481,FALSE,FALSE,0.404304209958669
20,FALSE,Earth,F,514,S,0.481370609361581,FALSE,FALSE,0.405983183163963
21,FALSE,Earth,F,549,P,0.476137387385959,FALSE,FALSE,0.419728687071144
14,FALSE,Mars,E,182,S,0.538696686546262,FALSE,TRUE,0.554667220987797
27,FALSE,Earth,F,550,P,0.465767467184384,FALSE,FALSE,0.420199598712133
19,FALSE,Earth,F,515,S,0.487811984241333,FALSE,FALSE,0.40629353594895
21,FALSE,Earth,G,423,S,0.476137387385959,FALSE,TRUE,0.404008761847708
18,FALSE,Mars,F,551,P,0.495501823932408,FALSE,FALSE,0.420674310436386
13,FALSE,Earth,F,552,P,0.55235575350062,FALSE,TRUE,0.421152777605486
71,FALSE,Mars,E,183,S,0.460607642169351,FALSE,TRUE,0.55441660649639
28,FALSE,Mars,E,184,S,0.466619574212593,TRUE,FALSE,0.554158330675032
18,FALSE,Mars,E,184,S,0.495501823932408,TRUE,FALSE,0.554158330675032
23,FALSE,Earth,F,516,S,0.469037448412813,FALSE,FALSE,0.406609192646631
34,FALSE,Earth,G,424,S,0.478063387574337,FALSE,FALSE,0.403720404409573
20,FALSE,Earth,G,432,P,0.481370609361581,FALSE,FALSE,0.401669712122246
17,FALSE,Earth,F,554,P,0.504457340885458,FALSE,FALSE,0.422120799706537
21,FALSE,Earth,F,555,P,0.476137387385959,FALSE,FALSE,0.422610265364995
33,FALSE,Europa,C,97,S,0.475823164699399,FALSE,TRUE,0.549382060585277
34,FALSE,Europa,B,81,P,0.478063387574337,FALSE,TRUE,0.543496946299357
51,FALSE,Europa,D,90,S,0.496059936989348,FALSE,FALSE,0.546946914529117
21,FALSE,Earth,F,517,S,0.476137387385959,FALSE,TRUE,0.406930113258477
18,FALSE,Earth,G,426,S,0.495501823932408,FALSE,FALSE,0.403164996359195
31,FALSE,Earth,G,434,P,0.471515240450065,FALSE,FALSE,0.40122838715805
36,FALSE,Europa,A,32,S,0.482431571766483,FALSE,TRUE,0.520447122878619
39,FALSE,Europa,B,83,P,0.488121265284679,FALSE,FALSE,0.544292486407508
26,FALSE,Earth,G,435,P,0.465475555687279,FALSE,FALSE,0.401018442899693
51,FALSE,Earth,F,556,P,0.496059936989348,FALSE,TRUE,0.423103307935637
24,FALSE,Earth,F,557,P,0.467003809289332,FALSE,FALSE,0.423599882826268
27,FALSE,Earth,E,185,S,0.465767467184384,FALSE,TRUE,0.553892402107382
31,FALSE,Earth,F,558,P,0.471515240450065,FALSE,FALSE,0.424099945475259
24,FALSE,Earth,G,814,P,0.467003809289332,FALSE,FALSE,0.583245851252886
57,FALSE,Europa,A,22,P,0.493606170409555,TRUE,FALSE,0.515270184722843
36,TRUE,Europa,A,22,P,0.482431571766483,TRUE,FALSE,0.515270184722843
55,FALSE,Europa,A,22,P,0.494880498303834,TRUE,FALSE,0.515270184722843
32,FALSE,Europa,A,22,P,0.4736183003833,TRUE,FALSE,0.515270184722843
18,FALSE,Mars,E,186,S,0.495501823932408,FALSE,FALSE,0.553618830438304
27,FALSE,Mars,D,91,S,0.465767467184384,FALSE,FALSE,0.547308736804537
50,FALSE,Europa,C,94,P,0.496120082162793,FALSE,FALSE,0.548366699203931
24,FALSE,Earth,F,520,S,0.467003809289332,FALSE,FALSE,0.407924054886794
20,FALSE,Earth,G,428,S,0.481370609361581,FALSE,TRUE,0.402638047534188
24,FALSE,Earth,G,437,P,0.467003809289332,FALSE,TRUE,0.400619993247725
18,FALSE,Earth,G,429,S,0.495501823932408,FALSE,FALSE,0.402385261197346
44,FALSE,Earth,F,521,S,0.494129432693173,FALSE,FALSE,0.408265626274136
27,FALSE,Europa,B,102,S,0.465767467184384,FALSE,TRUE,0.550975046377355
58,FALSE,Europa,B,103,S,0.492739729609023,TRUE,TRUE,0.551278195714372
29,FALSE,Europa,B,103,S,0.467926972205844,TRUE,TRUE,0.551278195714372
23,FALSE,Earth,F,522,S,0.469037448412813,FALSE,TRUE,0.408612257969518
3,FALSE,Mars,F,523,S,0.715803478802276,TRUE,TRUE,0.408963908575859
0,FALSE,Mars,F,523,S,0.761507932271289,TRUE,TRUE,0.408963908575859
33,FALSE,Mars,F,523,S,0.475823164699399,TRUE,FALSE,0.408963908575859
